N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Cancelada
539590,2020-12-20 13:21:00,14733.0,United Kingdom,360.0,832.08,0
574227,2021-11-03 12:18:00,16992.0,United Kingdom,149.0,427.51,0
545447,2021-03-02 16:34:00,17426.0,United Kingdom,546.0,1193.88,0
567312,2021-09-19 13:47:00,15500.0,United Kingdom,154.0,406.02,0
574530,2021-11-04 14:07:00,16887.0,United Kingdom,157.0,194.88,0
576778,2021-11-16 13:24:00,16085.0,United Kingdom,165.0,241.53,0
572906,2021-10-26 15:43:00,17557.0,United Kingdom,45.0,150.8,0
546423,2021-03-13 12:39:00,14502.0,United Kingdom,124.0,220.47,0
543131,2021-02-03 15:23:00,13539.0,United Kingdom,134.0,164.1,0
580021,2021-12-01 11:43:00,14047.0,United Kingdom,109.0,351.15,0
545559,2021-03-03 15:31:00,15005.0,United Kingdom,138.0,288.47,0
546462,2021-03-14 10:55:00,12845.0,United Kingdom,144.0,208.8,0
547171,2021-03-21 12:13:00,17849.0,United Kingdom,45.0,151.45,0
574549,2021-11-04 15:14:00,17841.0,United Kingdom,1.0,1.45,0
581424,2021-12-08 15:29:00,13890.0,United Kingdom,63.0,154.05,0
543162,2021-02-03 18:08:00,17507.0,United Kingdom,222.0,340.56,0
568533,2021-09-27 13:56:00,15061.0,United Kingdom,614.0,1031.28,0
558523,2021-06-30 10:44:00,17949.0,United Kingdom,2105.0,2231.3,0
C568244,2021-09-26 12:21:00,12583.0,France,,,1
548410,2021-03-31 10:29:00,12731.0,France,132.0,413.4,0
569698,2021-10-05 15:49:00,14054.0,United Kingdom,62.0,92.46,0
562912,2021-08-10 13:15:00,15311.0,United Kingdom,149.0,205.32,0
572296,2021-10-23 14:28:00,13598.0,United Kingdom,58.0,180.17,0
567461,2021-09-20 12:31:00,Cliente_generico,United Kingdom,456.0,2064.34,0
571236,2021-10-14 14:38:00,15078.0,United Kingdom,12.0,30.6,0
554520,2021-05-24 17:03:00,17841.0,United Kingdom,137.0,468.01,0
550823,2021-04-21 09:36:00,16133.0,United Kingdom,1270.0,2210.05,0
572315,2021-10-23 16:00:00,14504.0,United Kingdom,45.0,130.55,0
546911,2021-03-17 19:47:00,17725.0,United Kingdom,173.0,337.71,0
580721,2021-12-05 16:57:00,15274.0,United Kingdom,242.0,332.58,0
C566752,2021-09-14 15:46:00,14397.0,United Kingdom,,,1
574143,2021-11-03 11:27:00,18041.0,United Kingdom,174.0,120.0,0
557258,2021-06-19 10:35:00,12951.0,United Kingdom,58.0,126.9,0
578938,2021-11-27 13:07:00,16592.0,United Kingdom,12.0,25.2,0
554277,2021-05-23 13:20:00,12901.0,United Kingdom,120.0,127.2,0
569097,2021-09-30 12:06:00,12731.0,France,710.0,1192.5,0
543018,2021-02-02 14:24:00,Cliente_generico,EIRE,4.0,15.0,0
554839,2021-05-26 17:15:00,14056.0,United Kingdom,126.0,374.29,0
576379,2021-11-15 09:21:00,16423.0,United Kingdom,230.0,346.12,0
C579944,2021-12-01 10:38:00,15021.0,United Kingdom,,,1
572291,2021-10-23 12:46:00,16931.0,United Kingdom,174.0,300.28,0
545670,2021-03-06 10:07:00,15465.0,United Kingdom,65.0,292.75,0
559091,2021-07-06 10:47:00,17905.0,United Kingdom,110.0,224.84,0
572123,2021-10-21 08:40:00,14646.0,Netherlands,1780.0,2314.48,0
570882,2021-10-13 09:45:00,13930.0,United Kingdom,64.0,127.34,0
575184,2021-11-09 08:41:00,16839.0,United Kingdom,404.0,450.4,0
566632,2021-09-14 10:35:00,15622.0,United Kingdom,46.0,69.6,0
C556648,2021-06-13 16:15:00,16038.0,United Kingdom,,,1
577475,2021-11-20 11:30:00,15152.0,United Kingdom,263.0,439.8,0
546534,2021-03-14 13:56:00,16150.0,United Kingdom,326.0,571.06,0
573768,2021-11-01 10:02:00,12552.0,Italy,3.0,120.0,0
572911,2021-10-26 16:03:00,16345.0,United Kingdom,289.0,575.41,0
559940,2021-07-14 10:20:00,17396.0,United Kingdom,262.0,791.7,0
575221,2021-11-09 11:25:00,12949.0,United Kingdom,333.0,717.8,0
551705,2021-05-03 14:35:00,Cliente_generico,United Kingdom,,,0
C576925,2021-11-17 10:54:00,14102.0,United Kingdom,,,1
536943,2020-12-03 12:11:00,17884.0,United Kingdom,170.0,187.51,0
545424,2021-03-02 14:34:00,Cliente_generico,United Kingdom,4.0,3.8,0
541202,2021-01-14 12:09:00,17581.0,United Kingdom,230.0,448.95,0
537229,2020-12-06 08:44:00,17677.0,United Kingdom,12.0,17.4,0
541830,2021-01-21 17:09:00,Cliente_generico,United Kingdom,479.0,1767.85,0
578746,2021-11-25 11:36:00,Cliente_generico,United Kingdom,1402.0,6778.73,0
548608,2021-04-01 11:20:00,13462.0,United Kingdom,62.0,151.5,0
559864,2021-07-13 10:38:00,14916.0,United Kingdom,361.0,406.23,0
577807,2021-11-22 08:26:00,15699.0,United Kingdom,113.0,309.65,0
549790,2021-04-12 12:02:00,16172.0,United Kingdom,180.0,199.38,0
546096,2021-03-09 11:59:00,15502.0,United Kingdom,1566.0,1711.06,0
558613,2021-06-30 15:46:00,14911.0,EIRE,394.0,756.36,0
573978,2021-11-02 11:02:00,Cliente_generico,United Kingdom,27.0,,0
C561041,2021-07-24 12:10:00,15708.0,United Kingdom,,,1
556501,2021-06-13 08:40:00,16700.0,United Kingdom,250.0,394.42,0
C545277,2021-03-01 11:31:00,12933.0,United Kingdom,,,1
554513,2021-05-24 15:56:00,14057.0,United Kingdom,250.0,342.46,0
562605,2021-08-08 10:59:00,12530.0,Germany,273.0,416.65,0
550249,2021-04-15 11:35:00,Cliente_generico,United Kingdom,4.0,5.4,0
562269,2021-08-03 16:35:00,14056.0,United Kingdom,154.0,251.94,0
559343,2021-07-07 17:01:00,17961.0,United Kingdom,1.0,4.25,0
543983,2021-02-15 09:20:00,16979.0,United Kingdom,93.0,347.15,0
545331,2021-03-01 15:49:00,17961.0,United Kingdom,2.0,2.5,0
540998,2021-01-13 10:04:00,15290.0,United Kingdom,194.0,289.5,0
556428,2021-06-10 13:23:00,Cliente_generico,United Kingdom,83.0,535.9,0
C544587,2021-02-21 15:07:00,Cliente_generico,United Kingdom,,,1
552563,2021-05-10 11:54:00,17597.0,United Kingdom,1176.0,2044.37,0
C567519,2021-09-20 16:30:00,12474.0,Germany,,,1
556575,2021-06-13 13:44:00,17027.0,United Kingdom,94.0,212.0,0
564583,2021-08-26 11:24:00,17949.0,United Kingdom,600.0,432.0,0
573926,2021-11-02 09:52:00,Cliente_generico,United Kingdom,65.0,,0
C567620,2021-09-21 12:32:00,14306.0,United Kingdom,,,1
558564,2021-06-30 13:45:00,14057.0,United Kingdom,309.0,482.6,0
552060,2021-05-06 10:39:00,15668.0,United Kingdom,72.0,76.32,0
553007,2021-05-12 16:50:00,14000.0,United Kingdom,710.0,635.66,0
570717,2021-10-12 10:35:00,17173.0,United Kingdom,108.0,357.0,0
553154,2021-05-13 14:57:00,17061.0,United Kingdom,160.0,384.0,0
581166,2021-12-07 14:43:00,15525.0,United Kingdom,128.0,314.69,0
565758,2021-09-06 13:29:00,16928.0,United Kingdom,142.0,199.3,0
538092,2020-12-09 14:49:00,Cliente_generico,United Kingdom,,,0
566744,2021-09-14 15:11:00,14177.0,United Kingdom,60.0,250.0,0
541986,2021-01-24 15:59:00,17001.0,United Kingdom,189.0,374.93,0
555331,2021-06-02 11:11:00,Cliente_generico,United Kingdom,,,0
570716,2021-10-12 10:26:00,17193.0,United Kingdom,6.0,24.9,0
553206,2021-05-16 08:16:00,14156.0,EIRE,526.0,1543.0,0
550005,2021-04-14 09:58:00,17677.0,United Kingdom,200.0,310.0,0
550670,2021-04-20 10:04:00,17734.0,United Kingdom,66.0,112.98,0
541712,2021-01-21 11:19:00,17890.0,United Kingdom,73.0,125.13,0
566719,2021-09-14 12:29:00,15081.0,United Kingdom,20.0,88.2,0
559901,2021-07-13 12:53:00,18121.0,United Kingdom,17.0,23.25,0
571857,2021-10-19 13:38:00,15468.0,United Kingdom,153.0,447.61,0
536759,2020-12-02 14:26:00,16781.0,United Kingdom,113.0,311.25,0
559304,2021-07-07 12:51:00,Cliente_generico,United Kingdom,8.0,27.84,0
C552031,2021-05-05 18:14:00,13089.0,United Kingdom,,,1
574279,2021-11-03 14:47:00,14878.0,United Kingdom,42.0,142.98,0
539246,2020-12-16 13:33:00,14606.0,United Kingdom,37.0,104.48,0
552818,2021-05-11 12:48:00,17770.0,United Kingdom,14.0,102.3,0
570818,2021-10-12 12:47:00,17841.0,United Kingdom,359.0,568.66,0
C558882,2021-07-04 14:47:00,13767.0,United Kingdom,,,1
544795,2021-02-23 13:21:00,15858.0,United Kingdom,526.0,432.29,0
578245,2021-11-23 12:37:00,Cliente_generico,United Kingdom,,,0
546736,2021-03-16 11:52:00,16013.0,United Kingdom,576.0,414.72,0
542887,2021-02-01 13:10:00,12373.0,Austria,197.0,364.6,0
551996,2021-05-05 15:44:00,16628.0,United Kingdom,192.0,352.26,0
536368,2020-12-01 08:34:00,13047.0,United Kingdom,15.0,70.05,0
554699,2021-05-26 09:17:00,12613.0,Germany,194.0,501.83,0
578095,2021-11-22 17:25:00,Cliente_generico,United Kingdom,,,0
563356,2021-08-15 14:44:00,16210.0,United Kingdom,87.0,310.87,0
575659,2021-11-10 14:35:00,13576.0,United Kingdom,236.0,543.36,0
541576,2021-01-19 13:32:00,17097.0,Spain,48.0,112.92,0
564372,2021-08-25 09:55:00,12714.0,France,790.0,1114.52,0
562530,2021-08-05 14:13:00,Cliente_generico,United Kingdom,5.0,16.92,0
555511,2021-06-05 10:12:00,17708.0,United Kingdom,58.0,156.48,0
540012,2021-01-04 11:14:00,Cliente_generico,United Kingdom,,,0
566735,2021-09-14 14:19:00,15707.0,United Kingdom,81.0,166.78,0
569912,2021-10-06 16:50:00,17139.0,United Kingdom,38.0,95.54,0
544335,2021-02-17 19:21:00,14702.0,United Kingdom,31.0,101.25,0
538557,2020-12-13 10:52:00,17790.0,United Kingdom,4.0,27.8,0
581432,2021-12-08 15:51:00,13798.0,United Kingdom,272.0,341.76,0
570883,2021-10-13 09:55:00,13477.0,United Kingdom,347.0,464.07,0
562780,2021-08-09 13:03:00,14901.0,United Kingdom,134.0,159.64,0
564364,2021-08-24 16:24:00,15434.0,United Kingdom,42.0,32.82,0
566917,2021-09-15 14:37:00,18259.0,United Kingdom,262.0,891.9,0
561389,2021-07-27 09:37:00,12971.0,United Kingdom,128.0,411.08,0
557223,2021-06-17 13:17:00,13647.0,United Kingdom,174.0,379.22,0
555076,2021-05-31 12:11:00,13900.0,United Kingdom,275.0,374.87,0
540997,2021-01-13 09:55:00,17368.0,United Kingdom,155.0,130.85,0
563426,2021-08-16 11:38:00,15140.0,United Kingdom,22.0,33.9,0
555808,2021-06-07 11:39:00,14867.0,United Kingdom,74.0,96.14,0
581233,2021-12-08 10:33:00,13436.0,United Kingdom,76.0,196.89,0
540983,2021-01-12 15:36:00,15171.0,United Kingdom,290.0,1289.5,0
546436,2021-03-14 09:42:00,14962.0,United Kingdom,44.0,126.7,0
554069,2021-05-22 10:57:00,15281.0,United Kingdom,215.0,508.11,0
573118,2021-10-27 16:19:00,Cliente_generico,United Kingdom,,,0
537058,2020-12-05 11:51:00,13269.0,United Kingdom,197.0,351.43,0
544405,2021-02-18 13:10:00,16814.0,United Kingdom,50.0,179.6,0
553766,2021-05-19 10:44:00,Cliente_generico,United Kingdom,124.0,792.41,0
537878,2020-12-08 18:09:00,Cliente_generico,United Kingdom,1.0,,0
581115,2021-12-07 12:20:00,15195.0,United Kingdom,1404.0,3861.0,0
553523,2021-05-17 14:46:00,Cliente_generico,United Kingdom,416.0,1957.17,0
540529,2021-01-09 13:50:00,16748.0,United Kingdom,260.0,479.0,0
570287,2021-10-10 11:37:00,17425.0,United Kingdom,371.0,688.97,0
C562962,2021-08-11 10:26:00,17579.0,United Kingdom,,,1
559556,2021-07-11 10:24:00,16156.0,United Kingdom,12.0,34.68,0
C553840,2021-05-19 12:15:00,12471.0,Germany,,,1
560859,2021-07-21 13:28:00,13668.0,United Kingdom,37.0,87.3,0
576602,2021-11-15 15:20:00,14156.0,EIRE,226.0,832.58,0
559128,2021-07-06 12:39:00,17238.0,United Kingdom,103.0,193.29,0
549679,2021-04-11 12:59:00,16407.0,United Kingdom,48.0,60.0,0
568894,2021-09-29 13:04:00,17528.0,United Kingdom,494.0,779.36,0
572519,2021-10-24 14:56:00,15046.0,United Kingdom,175.0,216.29,0
570865,2021-10-12 15:42:00,16945.0,United Kingdom,64.0,46.8,0
C578062,2021-11-22 15:30:00,12471.0,Germany,,,1
563095,2021-08-12 09:04:00,13158.0,United Kingdom,190.0,305.34,0
537002,2020-12-03 15:33:00,Cliente_generico,United Kingdom,70.0,,0
553743,2021-05-19 09:44:00,Cliente_generico,United Kingdom,,,0
548867,2021-04-04 14:17:00,14719.0,United Kingdom,188.0,223.46,0
579551,2021-11-30 10:49:00,15782.0,United Kingdom,144.0,450.4,0
574523,2021-11-04 13:51:00,18167.0,United Kingdom,108.0,390.6,0
552166,2021-05-06 12:21:00,13475.0,United Kingdom,308.0,371.96,0
C547104,2021-03-21 11:02:00,16817.0,United Kingdom,,,1
544472,2021-02-21 09:09:00,15129.0,United Kingdom,117.0,355.4,0
543128,2021-02-03 14:54:00,12971.0,United Kingdom,28.0,64.0,0
556571,2021-06-13 13:13:00,13018.0,United Kingdom,106.0,178.94,0
C542781,2021-02-01 09:38:00,12626.0,Germany,,,1
564185,2021-08-23 15:14:00,Cliente_generico,United Kingdom,4.0,13.6,0
547557,2021-03-23 16:53:00,Cliente_generico,United Kingdom,2.0,,0
563771,2021-08-19 11:17:00,17841.0,United Kingdom,81.0,149.06,0
580357,2021-12-02 16:07:00,15856.0,United Kingdom,544.0,945.13,0
C575763,2021-11-11 10:55:00,15034.0,United Kingdom,,,1
556024,2021-06-08 12:21:00,12808.0,Portugal,55.0,151.95,0
562854,2021-08-10 10:15:00,16133.0,United Kingdom,136.0,304.96,0
C542091,2021-01-25 12:41:00,17091.0,United Kingdom,,,1
537874,2020-12-08 18:07:00,Cliente_generico,United Kingdom,1.0,,0
545347,2021-03-02 10:20:00,13094.0,United Kingdom,72.0,76.32,0
542995,2021-02-02 12:09:00,13728.0,United Kingdom,38.0,158.58,0
537858,2020-12-08 16:06:00,Cliente_generico,United Kingdom,15.0,24.95,0
576198,2021-11-14 12:12:00,17538.0,United Kingdom,134.0,98.42,0
581279,2021-12-08 11:35:00,12437.0,France,21.0,165.9,0
557529,2021-06-21 09:58:00,15189.0,United Kingdom,154.0,385.78,0
577102,2021-11-17 17:01:00,Cliente_generico,United Kingdom,200.0,,0
558104,2021-06-26 14:28:00,13668.0,United Kingdom,56.0,184.82,0
578667,2021-11-24 17:10:00,15514.0,United Kingdom,91.0,137.97,0
548896,2021-04-04 16:21:00,13767.0,United Kingdom,150.0,297.28,0
561743,2021-07-29 12:16:00,13089.0,United Kingdom,116.0,221.8,0
572054,2021-10-20 12:31:00,12642.0,Germany,108.0,291.96,0
538945,2020-12-15 11:22:00,17230.0,United Kingdom,894.0,1761.26,0
C555860,2021-06-07 14:24:00,16763.0,United Kingdom,,,1
541791,2021-01-21 13:07:00,16928.0,United Kingdom,81.0,101.25,0
561905,2021-08-01 09:31:00,14947.0,United Kingdom,118.0,178.5,0
570114,2021-10-07 12:31:00,13587.0,United Kingdom,180.0,712.4,0
548175,2021-03-29 14:19:00,Cliente_generico,United Kingdom,,,0
580265,2021-12-02 12:47:00,12587.0,Finland,51.0,144.0,0
574896,2021-11-07 14:51:00,17014.0,United Kingdom,63.0,167.01,0
C566177,2021-09-09 12:38:00,14108.0,United Kingdom,,,1
562879,2021-08-10 10:45:00,15640.0,United Kingdom,36.0,45.0,0
549575,2021-04-10 16:04:00,13956.0,United Kingdom,77.0,173.95,0
565488,2021-09-05 11:38:00,15307.0,United Kingdom,37.0,205.3,0
558635,2021-06-30 19:52:00,16498.0,United Kingdom,42.0,91.22,0
537378,2020-12-06 13:06:00,14911.0,EIRE,476.0,784.15,0
536874,2020-12-03 11:35:00,16891.0,United Kingdom,92.0,232.26,0
C543195,2021-02-04 12:29:00,13113.0,United Kingdom,,,1
545319,2021-03-01 14:42:00,16839.0,United Kingdom,152.0,412.32,0
538182,2020-12-10 10:18:00,17827.0,United Kingdom,40.0,115.08,0
559110,2021-07-06 11:52:00,14145.0,United Kingdom,120.0,594.0,0
552331,2021-05-09 10:24:00,Cliente_generico,United Kingdom,,,0
551440,2021-04-28 15:29:00,15311.0,United Kingdom,86.0,173.43,0
C571893,2021-10-19 14:13:00,13314.0,United Kingdom,,,1
C539287,2020-12-16 16:24:00,17655.0,United Kingdom,,,1
537390,2020-12-06 13:47:00,16658.0,United Kingdom,40.0,123.24,0
553392,2021-05-16 16:44:00,16131.0,United Kingdom,252.0,608.16,0
553501,2021-05-17 12:59:00,17504.0,United Kingdom,2.0,9.9,0
549291,2021-04-07 19:05:00,16261.0,United Kingdom,139.0,254.96,0
536754,2020-12-02 14:09:00,14449.0,United Kingdom,142.0,210.24,0
573913,2021-11-01 15:49:00,17653.0,United Kingdom,334.0,569.82,0
C572850,2021-10-26 12:22:00,17841.0,United Kingdom,,,1
574723,2021-11-06 14:45:00,15150.0,United Kingdom,34.0,102.84,0
561807,2021-07-29 15:02:00,17491.0,United Kingdom,113.0,335.45,0
552242,2021-05-06 19:22:00,12748.0,United Kingdom,15.0,62.68,0
542401,2021-01-27 15:51:00,14541.0,United Kingdom,231.0,316.21,0
573897,2021-11-01 14:29:00,16729.0,United Kingdom,814.0,574.66,0
543017,2021-02-02 14:17:00,13199.0,United Kingdom,1.0,15.0,0
572487,2021-10-24 13:52:00,15801.0,United Kingdom,34.0,56.75,0
558534,2021-06-30 11:54:00,13988.0,United Kingdom,521.0,567.42,0
559910,2021-07-13 14:29:00,18245.0,United Kingdom,14.0,35.6,0
553404,2021-05-17 08:34:00,14952.0,United Kingdom,228.0,392.88,0
C575223,2021-11-09 11:33:00,12472.0,Germany,,,1
C559533,2021-07-10 12:10:00,17126.0,United Kingdom,,,1
570646,2021-10-11 12:49:00,12824.0,United Kingdom,232.0,397.12,0
538280,2020-12-10 12:50:00,12748.0,United Kingdom,418.0,612.1,0
552973,2021-05-12 13:53:00,16186.0,United Kingdom,236.0,269.88,0
573814,2021-11-01 11:31:00,13268.0,United Kingdom,461.0,413.41,0
567144,2021-09-16 15:07:00,12871.0,United Kingdom,120.0,248.64,0
575874,2021-11-11 12:56:00,17054.0,United Kingdom,65.0,149.01,0
559172,2021-07-07 08:22:00,17651.0,United Kingdom,12.0,65.4,0
549104,2021-04-06 11:43:00,15311.0,United Kingdom,517.0,703.54,0
542431,2021-01-28 10:28:00,12853.0,United Kingdom,138.0,427.4,0
548808,2021-04-04 12:55:00,17774.0,United Kingdom,123.0,375.0,0
564901,2021-08-31 11:40:00,15690.0,United Kingdom,204.0,111.0,0
552693,2021-05-10 15:22:00,12748.0,United Kingdom,36.0,21.6,0
543214,2021-02-04 13:19:00,12779.0,Poland,98.0,337.2,0
555406,2021-06-02 19:50:00,17231.0,United Kingdom,263.0,393.59,0
577770,2021-11-21 15:33:00,13282.0,United Kingdom,135.0,359.04,0
540980,2021-01-12 15:22:00,14514.0,United Kingdom,121.0,255.25,0
543232,2021-02-04 13:28:00,13113.0,United Kingdom,185.0,755.05,0
565611,2021-09-05 14:57:00,14849.0,United Kingdom,238.0,401.94,0
C559417,2021-07-08 11:08:00,13115.0,United Kingdom,,,1
565205,2021-09-01 16:45:00,14735.0,United Kingdom,44.0,99.4,0
C560533,2021-07-19 12:00:00,16488.0,United Kingdom,,,1
581443,2021-12-08 16:58:00,13026.0,United Kingdom,492.0,200.52,0
545445,2021-03-02 16:26:00,17738.0,United Kingdom,292.0,779.92,0
550307,2021-04-17 10:56:00,13854.0,United Kingdom,80.0,308.64,0
555593,2021-06-06 10:06:00,16298.0,United Kingdom,50.0,114.3,0
540352,2021-01-06 14:27:00,Cliente_generico,United Kingdom,783.0,2094.11,0
565069,2021-08-31 17:18:00,Cliente_generico,United Kingdom,,,0
539472,2020-12-19 14:23:00,15581.0,United Kingdom,20.0,31.62,0
578792,2021-11-25 12:20:00,14911.0,EIRE,92.0,293.79,0
546102,2021-03-09 12:12:00,16316.0,United Kingdom,6.0,17.7,0
561808,2021-07-29 15:11:00,13534.0,United Kingdom,204.0,362.0,0
564835,2021-08-30 12:31:00,Cliente_generico,United Kingdom,362.0,1525.29,0
564109,2021-08-23 10:48:00,17450.0,United Kingdom,48.0,34.56,0
562098,2021-08-02 13:31:00,14315.0,United Kingdom,10.0,20.8,0
547399,2021-03-22 16:55:00,Cliente_generico,United Kingdom,84.0,567.69,0
573984,2021-11-02 11:09:00,Cliente_generico,United Kingdom,2.0,,0
561881,2021-07-31 12:47:00,16477.0,United Kingdom,229.0,446.75,0
552182,2021-05-06 13:38:00,14180.0,United Kingdom,27.0,195.15,0
540954,2021-01-12 13:19:00,14606.0,United Kingdom,47.0,174.15,0
546780,2021-03-17 07:40:00,12435.0,Denmark,879.0,3978.99,0
569372,2021-10-03 16:04:00,Cliente_generico,United Kingdom,603.0,1871.13,0
579132,2021-11-28 12:35:00,15022.0,United Kingdom,193.0,223.56,0
578041,2021-11-22 14:23:00,17338.0,United Kingdom,777.0,1436.91,0
567514,2021-09-20 15:10:00,16928.0,United Kingdom,168.0,222.88,0
545058,2021-02-27 13:03:00,13767.0,United Kingdom,169.0,317.87,0
C556888,2021-06-15 12:37:00,15005.0,United Kingdom,,,1
579684,2021-11-30 13:45:00,14618.0,United Kingdom,29.0,84.24,0
564910,2021-08-31 12:31:00,13993.0,United Kingdom,49.0,219.0,0
573425,2021-10-31 10:05:00,16836.0,United Kingdom,81.0,160.55,0
543262,2021-02-04 16:08:00,Cliente_generico,United Kingdom,,,0
C564108,2021-08-23 10:42:00,12428.0,Finland,,,1
561084,2021-07-25 08:50:00,14948.0,United Kingdom,281.0,265.27,0
538097,2020-12-09 14:56:00,15192.0,United Kingdom,196.0,315.0,0
546089,2021-03-09 11:44:00,17864.0,United Kingdom,383.0,208.41,0
538363,2020-12-10 17:14:00,18016.0,United Kingdom,65.0,156.65,0
562846,2021-08-10 09:29:00,Cliente_generico,United Kingdom,1046.0,4318.93,0
566194,2021-09-09 13:42:00,14711.0,United Kingdom,91.0,301.0,0
553524,2021-05-17 14:46:00,15570.0,United Kingdom,75.0,247.29,0
566230,2021-09-11 10:57:00,15159.0,United Kingdom,263.0,418.84,0
567367,2021-09-19 17:15:00,Cliente_generico,United Kingdom,,,0
548470,2021-03-31 12:36:00,12782.0,Portugal,174.0,415.52,0
556300,2021-06-10 10:18:00,Cliente_generico,United Kingdom,,,0
579176,2021-11-28 14:44:00,13950.0,United Kingdom,121.0,280.46,0
542867,2021-02-01 12:22:00,Cliente_generico,United Kingdom,78.0,134.48,0
C572467,2021-10-24 13:29:00,Cliente_generico,United Kingdom,,,1
C558733,2021-07-01 15:06:00,16498.0,United Kingdom,,,1
547337,2021-03-22 11:47:00,Cliente_generico,United Kingdom,,,0
536549,2020-12-01 14:34:00,Cliente_generico,United Kingdom,1.0,,0
571024,2021-10-13 12:18:00,Cliente_generico,United Kingdom,,,0
568804,2021-09-29 10:52:00,17819.0,United Kingdom,40.0,236.4,0
556936,2021-06-15 16:04:00,Cliente_generico,United Kingdom,34.0,90.22,0
560295,2021-07-18 10:21:00,16681.0,United Kingdom,316.0,456.84,0
550437,2021-04-18 12:14:00,16923.0,United Kingdom,94.0,192.33,0
563234,2021-08-15 08:26:00,13621.0,United Kingdom,343.0,213.85,0
548629,2021-04-01 12:21:00,16333.0,United Kingdom,192.0,355.2,0
541205,2021-01-14 12:23:00,18106.0,United Kingdom,128.0,430.7,0
565515,2021-09-05 11:51:00,17491.0,United Kingdom,213.0,457.8,0
559887,2021-07-13 11:44:00,13263.0,United Kingdom,99.0,163.53,0
560329,2021-07-18 11:07:00,Cliente_generico,United Kingdom,6.0,,0
555635,2021-06-06 12:29:00,13319.0,United Kingdom,140.0,272.0,0
571106,2021-10-13 16:14:00,14976.0,United Kingdom,69.0,209.4,0
543035,2021-02-02 15:51:00,Cliente_generico,United Kingdom,,,0
576380,2021-11-15 09:23:00,15419.0,United Kingdom,230.0,135.86,0
538888,2020-12-14 16:23:00,17912.0,United Kingdom,114.0,125.56,0
566051,2021-09-08 14:42:00,15198.0,United Kingdom,56.0,86.0,0
563106,2021-08-12 10:15:00,Cliente_generico,United Kingdom,3.0,,0
546979,2021-03-18 12:18:00,16256.0,United Kingdom,581.0,752.43,0
549956,2021-04-13 13:42:00,14898.0,United Kingdom,248.0,186.88,0
557021,2021-06-16 12:55:00,17642.0,United Kingdom,284.0,395.3,0
555861,2021-06-07 14:27:00,12990.0,United Kingdom,80.0,166.4,0
573916,2021-11-01 15:57:00,Cliente_generico,United Kingdom,16.0,22.34,0
565231,2021-09-02 09:26:00,Cliente_generico,United Kingdom,465.0,1542.63,0
543982,2021-02-15 08:21:00,15358.0,United Kingdom,111.0,281.8,0
560893,2021-07-21 17:08:00,13804.0,United Kingdom,206.0,310.34,0
581167,2021-12-07 14:52:00,13534.0,United Kingdom,180.0,357.2,0
565333,2021-09-02 14:23:00,12375.0,Finland,87.0,230.3,0
569630,2021-10-05 11:44:00,13458.0,United Kingdom,246.0,498.36,0
570645,2021-10-11 12:44:00,Cliente_generico,United Kingdom,24.0,,0
564614,2021-08-26 11:35:00,13994.0,United Kingdom,37.0,130.99,0
542420,2021-01-27 18:05:00,17180.0,United Kingdom,171.0,247.54,0
558123,2021-06-27 10:16:00,15834.0,United Kingdom,271.0,510.45,0
556951,2021-06-15 16:57:00,Cliente_generico,United Kingdom,2.0,,0
C575042,2021-11-08 12:05:00,16764.0,United Kingdom,,,1
C554339,2021-05-23 17:39:00,15128.0,United Kingdom,,,1
576958,2021-11-17 11:48:00,14515.0,United Kingdom,9.0,13.05,0
574438,2021-11-04 11:35:00,Cliente_generico,United Kingdom,27.0,,0
558920,2021-07-05 09:57:00,15078.0,United Kingdom,34.0,104.34,0
567137,2021-09-16 14:39:00,Cliente_generico,United Kingdom,600.0,,0
559317,2021-07-07 14:03:00,17611.0,United Kingdom,137.0,285.83,0
572192,2021-10-21 11:30:00,18118.0,United Kingdom,145.0,312.79,0
C561358,2021-07-26 15:10:00,12626.0,Germany,,,1
543332,2021-02-07 12:24:00,13955.0,United Kingdom,110.0,205.1,0
570678,2021-10-11 15:12:00,15199.0,United Kingdom,91.0,300.95,0
550265,2021-04-15 12:10:00,17572.0,United Kingdom,32.0,81.4,0
536843,2020-12-02 18:46:00,17552.0,United Kingdom,14.0,34.9,0
581074,2021-12-07 11:27:00,15568.0,United Kingdom,180.0,335.77,0
C577486,2021-11-20 11:59:00,15533.0,United Kingdom,,,1
577401,2021-11-18 17:34:00,Cliente_generico,United Kingdom,1.0,4.25,0
549538,2021-04-08 17:25:00,17961.0,United Kingdom,23.0,32.32,0
562211,2021-08-03 13:22:00,17429.0,United Kingdom,290.0,148.78,0
537238,2020-12-06 10:03:00,16161.0,United Kingdom,88.0,164.2,0
541246,2021-01-16 12:41:00,15535.0,United Kingdom,12.0,22.2,0
563902,2021-08-21 11:06:00,17029.0,United Kingdom,200.0,358.0,0
552219,2021-05-06 15:16:00,Cliente_generico,United Kingdom,,,0
540251,2021-01-05 16:06:00,12748.0,United Kingdom,1.0,12.75,0
C571440,2021-10-17 13:31:00,14096.0,United Kingdom,,,1
C579783,2021-11-30 15:21:00,17727.0,United Kingdom,,,1
568718,2021-09-28 16:17:00,18102.0,United Kingdom,20.0,91.6,0
581401,2021-12-08 13:43:00,17644.0,United Kingdom,256.0,332.76,0
